index,open,close,open_interest,limit_up,total_turnover,high,basis_spread,volume,low,trading_date,limit_down
2012-04-17 11:30:00,4336.529,4338.315,831794.0,4604.682,438899180.0,4339.299,,10116.0,4335.559,2012-04-17,4083.756
2012-04-17 13:45:00,4337.406,4334.592,832010.0,4604.681,493033260.0,4338.437,,11366.0,4334.592,2012-04-17,4083.755
2012-04-17 14:00:00,4334.592,4336.449,831830.0,4604.682,454007140.0,4337.543,,10468.0,4334.543,2012-04-17,4083.757
2012-04-17 14:15:00,4336.545,4333.588,832454.0,4604.684,865147220.0,4337.492,,19954.0,4332.64,2012-04-17,4083.756
2012-04-17 14:30:00,4333.591,4325.159,846754.0,4604.695,2668338840.0,4333.591,,61652.0,4323.48,2012-04-17,4083.736
2012-04-17 14:45:00,4325.157,4320.293,854084.0,4604.668,2279887420.0,4326.068,,52750.0,4318.243,2012-04-17,4083.732
2012-04-17 15:00:00,4320.377,4320.307,871840.0,4604.693,3502358760.0,4321.48,,81074.0,4316.497,2012-04-17,4083.75
2012-04-18 09:15:00,4328.843,4328.856,869288.0,4588.367,3366408680.0,4334.834,,77690.0,4327.03,2012-04-18,4069.504
2012-04-18 09:30:00,4328.859,4322.971,882532.0,4588.382,1958457560.0,4329.816,,45260.0,4322.016,2012-04-18,4069.517
2012-04-18 09:45:00,4323.013,4329.849,883952.0,4588.385,1665883720.0,4331.667,,38498.0,4321.139,2012-04-18,4069.531
2012-04-18 10:00:00,4329.847,4330.808,880234.0,4588.374,1995045660.0,4335.509,,46032.0,4329.764,2012-04-18,4069.52
2012-04-18 10:15:00,4330.772,4328.938,881246.0,4588.367,1035360380.0,4332.605,,23904.0,4326.948,2012-04-18,4069.521
2012-04-18 10:45:00,4329.895,4326.023,880146.0,4588.364,979609020.0,4329.895,,22640.0,4323.157,2012-04-18,4069.517
2012-04-18 11:00:00,4325.987,4322.238,881842.0,4588.364,892306420.0,4326.98,,20628.0,4322.238,2012-04-18,4069.513
2012-04-18 11:15:00,4323.194,4333.635,872660.0,4588.357,2574413600.0,4333.686,,59466.0,4319.367,2012-04-18,4069.482
2012-04-18 11:30:00,4333.705,4337.553,858686.0,4588.311,3525491680.0,4339.572,,81262.0,4332.717,2012-04-18,4069.44
2012-04-18 13:45:00,4337.673,4335.645,856446.0,4588.273,1405759220.0,4339.583,,32398.0,4333.772,2012-04-18,4069.434
2012-04-18 14:00:00,4336.598,4335.725,855698.0,4588.267,440156320.0,4337.634,,10148.0,4334.73,2012-04-18,4069.432
2012-04-18 14:15:00,4335.727,4337.76,856842.0,4588.269,561018720.0,4337.76,,12930.0,4335.687,2012-04-18,4069.433
2012-04-18 14:30:00,4337.762,4342.389,851420.0,4588.269,1811855380.0,4343.554,,41718.0,4337.762,2012-04-18,4069.419
2012-04-18 14:45:00,4341.612,4344.564,850898.0,4588.256,1105230720.0,4345.477,,25436.0,4340.663,2012-04-18,4069.421
2012-04-18 15:00:00,4344.566,4339.662,845922.0,4588.259,1656271860.0,4344.567,,38134.0,4338.584,2012-04-18,4069.412
2012-04-19 09:15:00,4330.536,4331.984,854498.0,4592.418,2823171420.0,4334.194,,65164.0,4326.977,2012-04-19,4071.743
2012-04-19 09:30:00,4332.067,4328.228,857786.0,4592.425,1519264920.0,4332.981,,35086.0,4325.415,2012-04-19,4071.749
2012-04-19 09:45:00,4328.31,4332.111,854584.0,4592.408,965212760.0,4333.024,,22280.0,4328.269,2012-04-19,4071.741
2012-04-19 10:00:00,4331.238,4328.337,856324.0,4592.404,635347360.0,4333.064,,14670.0,4328.292,2012-04-19,4071.74
2012-04-19 10:15:00,4328.255,4331.25,857836.0,4592.411,1263654620.0,4336.061,,29158.0,4326.388,2012-04-19,4071.745
2012-04-19 10:45:00,4332.211,4331.251,859664.0,4592.417,372555560.0,4332.211,,8600.0,4329.423,2012-04-19,4071.753
2012-04-19 11:00:00,4330.374,4330.213,860802.0,4592.413,521181740.0,4332.246,,12038.0,4328.386,2012-04-19,4071.744
2012-04-19 11:15:00,4329.183,4328.205,856304.0,4592.403,1006866900.0,4333.813,,23246.0,4327.207,2012-04-19,4071.723
2012-04-19 11:30:00,4328.204,4319.448,862900.0,4592.395,2901561740.0,4330.192,,67070.0,4319.331,2012-04-19,4071.722
2012-04-19 13:45:00,4319.326,4317.325,884500.0,4592.465,3568915500.0,4320.241,,82666.0,4311.618,2012-04-19,4071.741
2012-04-19 14:00:00,4317.363,4308.468,896940.0,4592.483,2158881140.0,4317.363,,50054.0,4307.514,2012-04-19,4071.795
2012-04-19 14:15:00,4308.391,4304.361,905470.0,4592.509,2883426460.0,4310.271,,66940.0,4302.557,2012-04-19,4071.823
2012-04-19 14:30:00,4304.36,4309.32,895614.0,4592.498,1669631440.0,4311.229,,38742.0,4303.441,2012-04-19,4071.799
2012-04-19 14:45:00,4309.285,4307.443,887226.0,4592.466,2138302500.0,4314.061,,49588.0,4306.372,2012-04-19,4071.775
2012-04-19 15:00:00,4307.323,4312.877,880226.0,4592.451,2322806060.0,4313.039,,53886.0,4304.448,2012-04-19,4071.754
2012-04-20 09:15:00,4310.379,4302.482,895570.0,4577.248,4639366840.0,4314.172,,107740.0,4296.607,2012-04-20,4058.469
2012-04-20 09:30:00,4302.481,4310.448,889580.0,4577.252,2320646740.0,4313.372,,53852.0,4301.563,2012-04-20,4058.489
2012-04-20 09:45:00,4311.362,4319.905,874810.0,4577.238,3866334320.0,4322.846,,89514.0,4310.408,2012-04-20,4058.463
2012-04-20 10:00:00,4320.128,4317.873,866792.0,4577.202,2107573660.0,4322.919,,48788.0,4314.318,2012-04-20,4058.45
2012-04-20 10:15:00,4316.93,4313.162,861980.0,4577.192,1112931380.0,4318.002,,25782.0,4312.219,2012-04-20,4058.441
2012-04-20 10:45:00,4313.209,4316.856,864090.0,4577.188,1228739460.0,4316.856,,28472.0,4311.264,2012-04-20,4058.443
2012-04-20 11:00:00,4315.942,4315.371,867648.0,4577.195,397797920.0,4316.991,,9216.0,4313.538,2012-04-20,4058.446
2012-04-20 11:15:00,4314.455,4315.368,867060.0,4577.195,666121840.0,4319.163,,15426.0,4313.424,2012-04-20,4058.451
2012-04-20 11:30:00,4315.361,4316.289,865628.0,4577.195,886967260.0,4320.11,,20538.0,4315.319,2012-04-20,4058.45
2012-04-20 13:45:00,4316.307,4320.876,860996.0,4577.193,1638974280.0,4320.876,,37938.0,4316.218,2012-04-20,4058.437
2012-04-20 14:00:00,4320.875,4315.992,861590.0,4577.178,890148300.0,4320.875,,20614.0,4315.047,2012-04-20,4058.424
2012-04-20 14:15:00,4314.983,4308.273,863748.0,4577.162,1961761940.0,4316.858,,45492.0,4306.308,2012-04-20,4058.41
2012-04-20 14:30:00,4308.226,4310.094,866014.0,4577.153,1061775900.0,4311.141,,24638.0,4307.317,2012-04-20,4058.405
2012-04-20 14:45:00,4310.084,4313.97,859988.0,4577.143,1106937620.0,4315.759,,25660.0,4309.065,2012-04-20,4058.379
2012-04-20 15:00:00,4313.92,4310.944,851822.0,4577.11,1845804400.0,4315.748,,42800.0,4309.984,2012-04-20,4058.357
2012-04-23 09:15:00,4312.579,4308.295,870426.0,4569.931,3421855720.0,4313.006,,79420.0,4302.415,2012-04-23,4053.078
2012-04-23 09:30:00,4308.298,4306.254,876880.0,4569.941,1540342380.0,4308.345,,35764.0,4302.444,2012-04-23,4053.122
2012-04-23 09:45:00,4306.207,4300.491,883244.0,4569.946,1864788880.0,4306.207,,43344.0,4298.652,2012-04-23,4053.121
2012-04-23 10:00:00,4300.498,4303.281,883294.0,4569.955,1026942820.0,4307.202,,23850.0,4300.498,2012-04-23,4053.132
2012-04-23 10:15:00,4304.198,4304.406,884710.0,4569.957,1061882280.0,4306.286,,24668.0,4300.538,2012-04-23,4053.134
2012-04-23 10:45:00,4305.277,4302.438,883264.0,4569.954,402922520.0,4306.194,,9360.0,4301.52,2012-04-23,4053.137
2012-04-23 11:00:00,4303.389,4293.7,898960.0,4569.991,3074870160.0,4304.354,,71520.0,4293.7,2012-04-23,4053.139
2012-04-23 11:15:00,4294.564,4289.897,901778.0,4570.003,2330604760.0,4300.366,,54248.0,4289.897,2012-04-23,4053.176
2012-04-23 11:30:00,4289.804,4283.967,912420.0,4570.046,3384456400.0,4290.784,,78954.0,4281.995,2012-04-23,4053.192
2012-04-23 13:45:00,4284.888,4279.112,918210.0,4570.04,3383013320.0,4285.811,,79022.0,4277.252,2012-04-23,4053.206
2012-04-23 14:00:00,4279.063,4279.194,917998.0,4570.05,1397360960.0,4281.084,,32652.0,4276.092,2012-04-23,4053.221
2012-04-23 14:15:00,4279.121,4280.937,913478.0,4570.048,1009438260.0,4280.994,,23582.0,4278.106,2012-04-23,4053.22
2012-04-23 14:30:00,4280.068,4284.867,899874.0,4570.038,1543786380.0,4285.789,,36034.0,4280.068,2012-04-23,4053.196
2012-04-23 14:45:00,4284.793,4282.978,907560.0,4570.03,1821960640.0,4290.615,,42496.0,4281.955,2012-04-23,4053.195
2012-04-23 15:00:00,4282.814,4280.017,894970.0,4570.03,1890969920.0,4284.693,,44152.0,4279.049,2012-04-23,4053.189
2012-04-24 09:15:00,4277.296,4274.974,898042.0,4548.622,3101959620.0,4282.829,,72516.0,4271.926,2012-04-24,4033.805
2012-04-24 09:30:00,4274.947,4281.75,897312.0,4548.635,2103546420.0,4284.571,,49130.0,4274.947,2012-04-24,4033.804
2012-04-24 09:45:00,4281.751,4283.481,904020.0,4548.642,993570880.0,4285.583,,23192.0,4280.683,2012-04-24,4033.817
2012-04-24 10:00:00,4283.526,4285.5,904716.0,4548.643,643326380.0,4285.5,,15014.0,4281.604,2012-04-24,4033.822
2012-04-24 10:15:00,4285.526,4283.716,903516.0,4548.643,1740607240.0,4289.496,,40590.0,4283.553,2012-04-24,4033.821
2012-04-24 10:45:00,4283.682,4276.943,902488.0,4548.643,1231095180.0,4283.759,,28756.0,4276.88,2012-04-24,4033.82
2012-04-24 11:00:00,4276.892,4274.884,903290.0,4548.645,1341859440.0,4278.711,,31382.0,4272.978,2012-04-24,4033.822
2012-04-24 11:15:00,4274.822,4266.191,906430.0,4548.65,2964407380.0,4274.822,,69454.0,4263.215,2012-04-24,4033.825
2012-04-24 11:30:00,4266.117,4261.444,910810.0,4548.654,1370310340.0,4270.98,,32122.0,4261.4,2012-04-24,4033.83
2012-04-24 13:45:00,4263.276,4268.918,911586.0,4548.655,1059528740.0,4269.917,,24824.0,4263.206,2012-04-24,4033.833
2012-04-24 14:00:00,4269.844,4266.085,914112.0,4548.657,1849046660.0,4269.844,,43370.0,4258.354,2012-04-24,4033.834
2012-04-24 14:15:00,4266.089,4264.982,916496.0,4548.657,1236105280.0,4269.819,,28960.0,4264.055,2012-04-24,4033.833
2012-04-24 14:30:00,4265.006,4269.812,915052.0,4548.658,988092780.0,4269.857,,23150.0,4264.035,2012-04-24,4033.836
2012-04-24 14:45:00,4268.885,4266.0,913230.0,4548.656,801125780.0,4270.739,,18770.0,4264.971,2012-04-24,4033.833
2012-04-24 15:00:00,4265.908,4268.959,904060.0,4548.654,1675217500.0,4270.869,,39240.0,4264.046,2012-04-24,4033.821
2012-04-25 09:15:00,4271.872,4266.029,909672.0,4528.775,1822934400.0,4271.872,,42708.0,4264.126,2012-04-25,4015.945
2012-04-25 09:30:00,4266.074,4257.277,921308.0,4528.786,2593514120.0,4267.973,,60874.0,4255.268,2012-04-25,4015.954
2012-04-25 09:45:00,4257.171,4254.352,921854.0,4528.785,1818930380.0,4260.095,,42718.0,4254.171,2012-04-25,4015.96
2012-04-25 10:00:00,4254.253,4256.106,924150.0,4528.787,1201635580.0,4259.046,,28232.0,4252.394,2012-04-25,4015.962
2012-04-25 10:15:00,4256.109,4257.062,923982.0,4528.789,1654964160.0,4257.082,,38906.0,4250.213,2012-04-25,4015.962
2012-04-25 10:45:00,4256.156,4253.047,925148.0,4528.791,545304400.0,4256.156,,12816.0,4253.047,2012-04-25,4015.958
2012-04-25 11:00:00,4253.047,4253.085,929120.0,4528.78,935255360.0,4255.838,,21986.0,4250.167,2012-04-25,4015.956
2012-04-25 11:15:00,4253.082,4256.02,925180.0,4528.777,902509540.0,4258.864,,21198.0,4253.029,2012-04-25,4015.95
2012-04-25 11:30:00,4256.948,4253.929,926950.0,4528.772,749052340.0,4258.85,,17602.0,4253.001,2012-04-25,4015.93
2012-04-25 13:45:00,4254.763,4256.896,930620.0,4528.748,543367440.0,4256.896,,12770.0,4253.836,2012-04-25,4015.922
2012-04-25 14:00:00,4256.895,4264.619,923706.0,4528.743,2889500320.0,4266.568,,67770.0,4255.967,2012-04-25,4015.916
2012-04-25 14:15:00,4265.619,4270.633,925604.0,4528.732,4137608340.0,4273.483,,96888.0,4264.627,2012-04-25,4015.903
2012-04-25 14:30:00,4270.679,4267.699,928146.0,4528.719,1178535540.0,4271.606,,27606.0,4265.805,2012-04-25,4015.901
2012-04-25 14:45:00,4266.857,4268.559,920868.0,4528.719,1150038800.0,4270.661,,26934.0,4266.705,2012-04-25,4015.9
2012-04-25 15:00:00,4269.525,4272.643,909966.0,4528.712,2299857260.0,4274.496,,53816.0,4267.671,2012-04-25,4015.885
2012-04-26 09:15:00,4273.826,4283.378,900276.0,4516.679,4104886460.0,4284.422,,95886.0,4273.283,2012-04-26,4005.764
2012-04-26 09:30:00,4283.383,4281.488,898232.0,4516.671,1321657880.0,4284.357,,30864.0,4278.549,2012-04-26,4005.761
2012-04-26 09:45:00,4281.488,4279.593,897450.0,4516.67,882605720.0,4283.506,,20610.0,4279.501,2012-04-26,4005.76
2012-04-26 10:00:00,4279.542,4279.519,894262.0,4516.665,1456160400.0,4280.516,,34030.0,4274.656,2012-04-26,4005.756
2012-04-26 10:15:00,4279.568,4279.417,894238.0,4516.662,490691520.0,4281.461,,11464.0,4276.571,2012-04-26,4005.755
2012-04-26 10:45:00,4280.385,4277.711,894798.0,4516.664,712892600.0,4281.457,,16652.0,4276.765,2012-04-26,4005.755
2012-04-26 11:00:00,4277.545,4277.645,895464.0,4516.662,314751300.0,4278.571,,7356.0,4276.522,2012-04-26,4005.755
2012-04-26 11:15:00,4278.572,4277.612,894284.0,4516.662,654238020.0,4281.464,,15284.0,4277.612,2012-04-26,4005.754
2012-04-26 11:30:00,4277.612,4271.712,896296.0,4516.661,1026414720.0,4278.559,,24004.0,4270.745,2012-04-26,4005.753
2012-04-26 13:45:00,4271.577,4273.567,898536.0,4516.662,889214580.0,4273.595,,20810.0,4269.723,2012-04-26,4005.754
2012-04-26 14:00:00,4273.519,4275.374,898738.0,4516.662,553792040.0,4275.426,,12956.0,4270.728,2012-04-26,4005.748
2012-04-26 14:15:00,4275.436,4276.425,896766.0,4516.649,968609460.0,4279.35,,22636.0,4274.51,2012-04-26,4005.742
2012-04-26 14:30:00,4277.449,4281.344,892792.0,4516.65,920098320.0,4282.319,,21490.0,4276.523,2012-04-26,4005.738
2012-04-26 14:45:00,4281.326,4280.498,888178.0,4516.645,1093746080.0,4283.379,,25534.0,4279.474,2012-04-26,4005.732
2012-04-26 15:00:00,4281.423,4288.325,881004.0,4516.635,2899910740.0,4288.344,,67648.0,4280.398,2012-04-26,4005.722
2012-04-27 09:15:00,4292.127,4286.495,881814.0,4535.336,2521110160.0,4296.137,,58736.0,4283.648,2012-04-27,4022.476
2012-04-27 09:30:00,4286.496,4285.509,882548.0,4535.338,1056433160.0,4287.422,,24646.0,4283.521,2012-04-27,4022.48
2012-04-27 09:45:00,4285.537,4284.55,884260.0,4535.343,608258520.0,4287.59,,14188.0,4283.605,2012-04-27,4022.483
2012-04-27 10:00:00,4285.457,4286.462,885410.0,4535.344,353278080.0,4286.511,,8242.0,4283.608,2012-04-27,4022.486
2012-04-27 10:15:00,4286.511,4283.512,883900.0,4535.344,682671740.0,4287.506,,15932.0,4281.639,2012-04-27,4022.485
2012-04-27 10:45:00,4284.443,4288.371,883162.0,4535.342,572496140.0,4290.321,,13350.0,4283.472,2012-04-27,4022.484
2012-04-27 11:00:00,4288.314,4290.397,881288.0,4535.341,660771840.0,4292.249,,15400.0,4286.45,2012-04-27,4022.484
2012-04-27 11:15:00,4292.25,4287.515,880798.0,4535.34,702185220.0,4292.25,,16368.0,4285.564,2012-04-27,4022.484
2012-04-27 11:30:00,4286.54,4285.648,881130.0,4535.342,309552000.0,4288.512,,7218.0,4285.648,2012-04-27,4022.485
2012-04-27 13:45:00,4286.575,4283.689,882398.0,4535.344,597600340.0,4289.355,,13936.0,4283.689,2012-04-27,4022.485
2012-04-27 14:00:00,4284.655,4278.87,890590.0,4535.362,1772911260.0,4284.655,,41406.0,4277.77,2012-04-27,4022.492
2012-04-27 14:15:00,4279.693,4277.844,896762.0,4535.373,1632286900.0,4279.693,,38172.0,4272.086,2012-04-27,4022.506
2012-04-27 14:30:00,4276.898,4274.938,897984.0,4535.377,532475840.0,4277.827,,12450.0,4273.976,2012-04-27,4022.515
2012-04-27 14:45:00,4273.868,4273.236,899096.0,4535.38,1175166300.0,4275.094,,27496.0,4270.104,2012-04-27,4022.519
2012-04-27 15:00:00,4275.2,4266.594,886638.0,4535.378,2344907400.0,4275.2,,54906.0,4265.568,2012-04-27,4022.5
2012-05-02 09:15:00,4273.731,4274.977,896416.0,4536.678,2833965180.0,4279.393,,66286.0,4266.576,2012-05-02,4023.761
2012-05-02 09:30:00,4274.977,4277.713,896194.0,4536.678,1641983220.0,4282.715,,38360.0,4274.977,2012-05-02,4023.759
2012-05-02 09:45:00,4277.715,4272.09,902464.0,4536.671,1184111140.0,4279.622,,27706.0,4270.132,2012-05-02,4023.751
2012-05-02 10:00:00,4273.949,4271.045,904014.0,4536.673,664763620.0,4274.929,,15556.0,4270.115,2012-05-02,4023.761
2012-05-02 10:15:00,4271.045,4267.33,908116.0,4536.678,1586182960.0,4271.046,,37168.0,4263.346,2012-05-02,4023.763
2012-05-02 10:45:00,4267.331,4268.504,911938.0,4536.684,1055977940.0,4274.134,,24722.0,4266.4,2012-05-02,4023.768
2012-05-02 11:00:00,4268.456,4266.449,914082.0,4536.687,379329340.0,4270.221,,8886.0,4266.448,2012-05-02,4023.774
2012-05-02 11:15:00,4267.331,4269.145,915414.0,4536.691,557495080.0,4270.159,,13062.0,4264.476,2012-05-02,4023.777
2012-05-02 11:30:00,4269.145,4269.981,914946.0,4536.69,426133920.0,4271.103,,9978.0,4268.119,2012-05-02,4023.778
2012-05-02 13:45:00,4271.047,4273.028,917378.0,4536.695,1421686480.0,4277.887,,33258.0,4269.235,2012-05-02,4023.781
2012-05-02 14:00:00,4273.028,4267.377,916630.0,4536.696,727182780.0,4275.132,,17024.0,4266.446,2012-05-02,4023.783
2012-05-02 14:15:00,4267.329,4259.563,920654.0,4536.697,1960574120.0,4268.267,,45980.0,4258.632,2012-05-02,4023.78
2012-05-02 14:30:00,4259.563,4249.372,941842.0,4536.702,4425986260.0,4260.543,,104062.0,4247.507,2012-05-02,4023.765
2012-05-02 14:45:00,4249.373,4245.341,952200.0,4536.685,1854495940.0,4253.251,,43640.0,4245.34,2012-05-02,4023.762
2012-05-02 15:00:00,4245.358,4244.377,952366.0,4536.691,1895678960.0,4251.146,,44618.0,4244.372,2012-05-02,4023.775
2012-05-03 09:15:00,4237.851,4239.439,968298.0,4476.021,4061727700.0,4242.271,,95824.0,4233.541,2012-05-03,4049.107
2012-05-03 09:30:00,4240.433,4241.46,969236.0,4476.018,2127573180.0,4247.201,,50142.0,4238.506,2012-05-03,4049.111
2012-05-03 09:45:00,4242.349,4241.442,973902.0,4476.021,1019439420.0,4243.38,,24034.0,4239.541,2012-05-03,4049.113
2012-05-03 10:00:00,4242.376,4239.525,979238.0,4476.02,984222900.0,4244.296,,23212.0,4237.513,2012-05-03,4049.108
2012-05-03 10:15:00,4239.476,4236.634,986170.0,4476.016,1740964120.0,4239.476,,41090.0,4234.621,2012-05-03,4049.108
2012-05-03 10:45:00,4235.7,4239.426,993470.0,4476.022,952568480.0,4241.41,,22468.0,4234.766,2012-05-03,4049.111
2012-05-03 11:00:00,4239.473,4243.441,996736.0,4476.024,1363588240.0,4245.311,,32136.0,4239.473,2012-05-03,4049.116
2012-05-03 11:15:00,4243.307,4241.347,1000106.0,4476.026,1068526460.0,4244.336,,25184.0,4240.412,2012-05-03,4049.117
2012-05-03 11:30:00,4241.35,4247.172,998290.0,4476.027,1770853340.0,4248.201,,41706.0,4240.368,2012-05-03,4049.118
2012-05-03 13:45:00,4248.108,4243.4,999748.0,4476.027,2227841880.0,4250.215,,52460.0,4240.51,2012-05-03,4049.117
2012-05-03 14:00:00,4243.351,4242.361,997834.0,4476.022,765465160.0,4244.38,,18038.0,4241.426,2012-05-03,4049.115
2012-05-03 14:15:00,4241.422,4244.408,998002.0,4476.025,1631495100.0,4245.297,,38456.0,4239.502,2012-05-03,4049.114
2012-05-03 14:30:00,4243.443,4243.491,999160.0,4476.016,442861060.0,4244.52,,10440.0,4241.479,2012-05-03,4049.094
2012-05-03 14:45:00,4243.493,4240.485,992976.0,4475.999,806664860.0,4244.475,,19016.0,4239.551,2012-05-03,4049.088
2012-05-03 15:00:00,4240.482,4238.433,985302.0,4475.992,2114994780.0,4241.416,,49890.0,4236.624,2012-05-03,4049.073
2012-05-04 09:15:00,4235.634,4246.28,989044.0,4452.41,4124391200.0,4247.268,,97212.0,4232.639,2012-05-04,4027.488
2012-05-04 09:30:00,4246.33,4249.177,983964.0,4452.411,2136669200.0,4252.071,,50284.0,4244.414,2012-05-04,4027.486
2012-05-04 09:45:00,4249.178,4250.223,975568.0,4452.408,1642617140.0,4254.053,,38628.0,4248.196,2012-05-04,4027.482
2012-05-04 10:00:00,4250.125,4247.174,976452.0,4452.403,1490376280.0,4251.058,,35086.0,4245.408,2012-05-04,4027.482
2012-05-04 10:15:00,4247.123,4248.035,975700.0,4452.404,604283420.0,4250.062,,14224.0,4245.257,2012-05-04,4027.483
2012-05-04 10:45:00,4248.183,4247.31,976988.0,4452.404,660872320.0,4249.116,,15560.0,4245.233,2012-05-04,4027.483
2012-05-04 11:00:00,4247.31,4247.303,977216.0,4452.404,479865780.0,4250.102,,11292.0,4246.377,2012-05-04,4027.483
2012-05-04 11:15:00,4248.236,4252.155,979192.0,4452.404,396507580.0,4252.155,,9328.0,4247.304,2012-05-04,4027.483
2012-05-04 11:30:00,4252.155,4252.007,976844.0,4452.405,769457240.0,4253.088,,18100.0,4248.282,2012-05-04,4027.483
2012-05-04 13:45:00,4252.155,4248.276,980390.0,4452.405,788013000.0,4253.088,,18532.0,4248.276,2012-05-04,4027.483
2012-05-04 14:00:00,4248.227,4249.215,981974.0,4452.407,678228340.0,4250.196,,15962.0,4246.317,2012-05-04,4027.485
2012-05-04 14:15:00,4248.46,4248.461,980776.0,4452.405,332585240.0,4249.395,,7828.0,4247.43,2012-05-04,4027.484
2012-05-04 14:30:00,4248.461,4252.292,973800.0,4452.405,1676140860.0,4254.252,,39410.0,4247.528,2012-05-04,4027.48
2012-05-04 14:45:00,4252.293,4252.234,971608.0,4452.401,485118060.0,4253.275,,11408.0,4250.27,2012-05-04,4027.479
2012-05-04 15:00:00,4252.184,4254.977,954830.0,4452.398,1626563020.0,4255.128,,38236.0,4250.323,2012-05-04,4027.469
2012-05-07 09:15:00,4238.387,4223.578,959152.0,4459.318,5044165460.0,4243.35,,119130.0,4220.733,2012-05-07,4034.379
2012-05-07 09:30:00,4224.541,4225.62,960866.0,4459.315,2179846300.0,4225.62,,51618.0,4219.734,2012-05-07,4034.377
2012-05-07 09:45:00,4225.62,4224.648,961612.0,4459.317,791333100.0,4228.479,,18726.0,4223.663,2012-05-07,4034.382
2012-05-07 10:00:00,4225.684,4221.906,969180.0,4459.322,1836887300.0,4225.684,,43500.0,4219.009,2012-05-07,4034.383
2012-05-07 10:15:00,4221.856,4220.921,969790.0,4459.322,636518560.0,4224.654,,15076.0,4219.991,2012-05-07,4034.387
2012-05-07 10:45:00,4220.921,4219.885,973016.0,4459.319,1046053740.0,4224.906,,24782.0,4218.019,2012-05-07,4034.382
2012-05-07 11:00:00,4218.95,4218.953,975334.0,4459.32,1086072440.0,4222.726,,25744.0,4215.032,2012-05-07,4034.382
2012-05-07 11:15:00,4219.837,4220.924,975174.0,4459.316,631521340.0,4223.728,,14956.0,4218.804,2012-05-07,4034.38
2012-05-07 11:30:00,4220.741,4220.645,973588.0,4459.307,360067060.0,4222.66,,8528.0,4218.778,2012-05-07,4034.374
2012-05-07 13:45:00,4219.708,4217.836,973524.0,4459.301,654956920.0,4219.803,,15528.0,4215.922,2012-05-07,4034.367
2012-05-07 14:00:00,4218.77,4219.772,975206.0,4459.3,409007540.0,4221.688,,9692.0,4217.836,2012-05-07,4034.367
2012-05-07 14:15:00,4219.772,4217.906,977618.0,4459.302,482335480.0,4222.671,,11430.0,4216.972,2012-05-07,4034.368
2012-05-07 14:30:00,4216.972,4218.948,978620.0,4459.302,405785960.0,4219.931,,9618.0,4216.972,2012-05-07,4034.37
2012-05-07 14:45:00,4218.948,4220.95,979482.0,4459.304,486064040.0,4221.914,,11514.0,4218.014,2012-05-07,4034.37
2012-05-07 15:00:00,4220.95,4220.947,963724.0,4459.302,1426095800.0,4222.863,,33790.0,4218.098,2012-05-07,4034.358
2012-05-08 09:15:00,4225.608,4228.6,962860.0,4435.6,2141787020.0,4229.611,,50666.0,4223.904,2012-05-08,4012.667
2012-05-08 09:30:00,4227.667,4228.796,961046.0,4435.6,1533012480.0,4232.526,,36240.0,4226.785,2012-05-08,4012.668
2012-05-08 09:45:00,4228.779,4227.693,961410.0,4435.599,632937440.0,4230.544,,14966.0,4226.758,2012-05-08,4012.666
2012-05-08 10:00:00,4226.761,4220.737,972152.0,4435.597,1655759100.0,4228.419,,39202.0,4220.737,2012-05-08,4012.661
2012-05-08 10:15:00,4222.604,4220.431,975968.0,4435.595,1071485280.0,4222.657,,25398.0,4217.788,2012-05-08,4012.635
2012-05-08 10:45:00,4220.531,4219.449,979108.0,4435.56,941669080.0,4221.515,,22322.0,4215.663,2012-05-08,4012.627
2012-05-08 11:00:00,4219.501,4221.474,978066.0,4435.553,447080420.0,4222.353,,10592.0,4217.587,2012-05-08,4012.626
2012-05-08 11:15:00,4221.474,4220.476,977580.0,4435.551,253979020.0,4222.405,,6016.0,4219.545,2012-05-08,4012.624
2012-05-08 11:30:00,4220.423,4217.682,978058.0,4435.549,392123720.0,4221.407,,9294.0,4216.751,2012-05-08,4012.623
2012-05-08 13:45:00,4219.544,4216.686,980330.0,4435.55,468166560.0,4221.407,,11094.0,4216.686,2012-05-08,4012.622
2012-05-08 14:00:00,4216.686,4220.513,978904.0,4435.548,835186880.0,4223.359,,19790.0,4216.577,2012-05-08,4012.617
2012-05-08 14:15:00,4220.461,4217.308,981626.0,4435.547,1259416040.0,4221.393,,29872.0,4214.146,2012-05-08,4012.617
2012-05-08 14:30:00,4217.255,4213.474,988078.0,4435.542,1966424740.0,4217.255,,46666.0,4210.571,2012-05-08,4012.615
2012-05-08 14:45:00,4212.54,4211.582,988582.0,4435.542,1071123040.0,4214.389,,25428.0,4209.613,2012-05-08,4012.613
2012-05-08 15:00:00,4211.582,4212.563,978558.0,4435.54,1450568940.0,4215.414,,34426.0,4210.49,2012-05-08,4012.613
2012-05-09 09:15:00,4202.986,4195.781,988822.0,4430.271,4627188200.0,4208.514,,110170.0,4192.932,2012-05-09,4008.38
2012-05-09 09:30:00,4195.785,4192.664,989460.0,4430.277,1662522620.0,4196.719,,39640.0,4190.799,2012-05-09,4008.378
2012-05-09 09:45:00,4192.768,4187.886,984274.0,4430.263,1369101480.0,4193.637,,32666.0,4187.885,2012-05-09,4008.37
2012-05-09 10:00:00,4187.864,4189.716,981942.0,4430.254,1576096820.0,4189.716,,37640.0,4185.73,2012-05-09,4008.365
